item_id,category,architecture,run_index,completion_tokens,wall_clock_s,auto_length_chars,auto_expect_lang,auto_likely_lang,auto_drift_flag,auto_script_mixed,auto_turkish_hits,auto_apostrophe_variants,auto_empty,auto_chrf,auto_ref_match
cult_018,cult,standalone,0,44,0.6,129,uz,uz,False,False,0,1,False,,
cult_018,cult,standalone,1,54,0.7,152,uz,uz,False,False,0,1,False,,
cult_018,cult,standalone,2,37,0.6,109,uz,uz,False,False,0,1,False,,
cult_019,cult,standalone,0,671,3.4,1809,uz,uz,False,False,0,2,False,,
cult_019,cult,standalone,1,670,3.3,1814,uz,uz,False,False,0,3,False,,
cult_019,cult,standalone,2,696,3.3,1864,uz,uz,False,False,0,2,False,,
cult_020,cult,standalone,0,175,1.6,465,uz,uz,False,False,0,1,False,,
cult_020,cult,standalone,1,197,1.5,521,uz,uz,False,False,0,1,False,,
cult_020,cult,standalone,2,225,1.6,597,uz,uz,False,False,0,1,False,,
cult_021,cult,standalone,0,106,1.0,290,uz,uz,False,False,0,2,False,,
cult_021,cult,standalone,1,112,0.9,306,uz,uz,False,False,0,1,False,,
cult_021,cult,standalone,2,109,1.0,295,uz,uz,False,False,0,2,False,,
cult_022,cult,standalone,0,202,1.5,570,uz,uz,False,False,0,2,False,,
cult_022,cult,standalone,1,177,1.3,486,uz,uz,False,False,0,1,False,,
cult_022,cult,standalone,2,215,1.5,586,uz,uz,False,False,0,1,False,,
cult_023,cult,standalone,0,142,1.2,399,uz,uz,False,False,0,1,False,,
cult_023,cult,standalone,1,164,1.3,479,uz,uz,False,False,0,1,False,,
cult_023,cult,standalone,2,155,1.3,431,uz,uz,False,False,0,1,False,,
cult_024,cult,standalone,0,210,1.6,563,uz,uz,False,False,0,1,False,,
cult_024,cult,standalone,1,147,1.1,406,uz,uz,False,False,0,1,False,,
cult_024,cult,standalone,2,185,1.5,548,uz,uz,False,False,0,2,False,,
cult_025,cult,standalone,0,561,3.1,1557,uz,uz,False,False,0,1,False,,
cult_025,cult,standalone,1,566,3.1,1554,uz,uz,False,False,0,1,False,,
cult_025,cult,standalone,2,411,2.3,1098,uz,uz,False,False,0,1,False,,
cult_026,cult,standalone,0,75,79.7,193,uz,uz,False,False,0,1,False,,
cult_026,cult,standalone,1,103,0.8,282,uz,uz,False,False,0,1,False,,
cult_026,cult,standalone,2,107,1.0,292,uz,uz,False,False,0,1,False,,
cult_027,cult,standalone,0,405,2.2,1041,uz,uz,False,False,0,1,False,,
cult_027,cult,standalone,1,387,2.3,1044,uz,uz,False,False,0,1,False,,
cult_027,cult,standalone,2,326,2.0,852,uz,uz,False,False,0,1,False,,
cult_028,cult,standalone,0,108,1.0,297,uz,uz,False,False,0,1,False,,
cult_028,cult,standalone,1,171,1.3,464,uz,uz,False,False,0,1,False,,
cult_028,cult,standalone,2,171,1.2,473,uz,uz,False,False,0,1,False,,
cult_029,cult,standalone,0,179,1.2,464,uz,uz,False,False,0,1,False,,
cult_029,cult,standalone,1,217,1.6,576,uz,uz,False,False,0,1,False,,
cult_029,cult,standalone,2,156,1.3,439,uz,uz,False,False,0,1,False,,
cult_030,cult,standalone,0,549,2.8,1446,uz,uz,False,False,0,1,False,,
cult_030,cult,standalone,1,454,2.6,1203,uz,uz,False,False,0,2,False,,
cult_030,cult,standalone,2,467,2.5,1237,uz,uz,False,False,0,2,False,,
fact_001,fact,sequential,0,60,2.3,8,uz,unknown,True,False,0,0,False,,True
fact_001,fact,sequential,1,72,2.2,8,uz,unknown,True,False,0,0,False,,True
fact_001,fact,sequential,2,71,2.3,8,uz,unknown,True,False,0,0,False,,True
fact_002,fact,sequential,0,83,90.8,45,uz,unknown,True,False,0,1,False,,True
fact_002,fact,sequential,1,102,2.3,45,uz,unknown,True,False,0,1,False,,True
fact_002,fact,sequential,2,79,2.4,45,uz,unknown,True,False,0,1,False,,True
fact_003,fact,sequential,0,165,2.8,44,uz,uz,False,False,0,1,False,,True
fact_003,fact,sequential,1,169,52.7,8,uz,unknown,True,False,0,0,False,,True
fact_003,fact,sequential,2,142,2.4,8,uz,unknown,True,False,0,0,False,,True
fact_004,fact,sequential,0,83,2.2,8,uz,unknown,True,False,0,0,False,,True
fact_004,fact,sequential,1,75,2.3,8,uz,unknown,True,False,0,0,False,,True
fact_004,fact,sequential,2,82,53.0,46,uz,unknown,True,False,0,1,False,,True
fact_005,fact,sequential,0,87,2.2,64,uz,unknown,True,False,0,1,False,,True
fact_005,fact,sequential,1,105,2.2,64,uz,unknown,True,False,0,1,False,,True
fact_005,fact,sequential,2,93,2.3,9,uz,unknown,True,False,0,0,False,,True
fact_006,fact,sequential,0,40,53.0,9,uz,unknown,True,False,0,0,False,,True
fact_006,fact,sequential,1,71,2.1,9,uz,unknown,True,False,0,0,False,,True
fact_006,fact,sequential,2,42,2.0,9,uz,unknown,True,False,0,0,False,,True
fact_007,fact,sequential,0,66,2.2,26,uz,tr,True,False,0,0,False,,False
fact_007,fact,sequential,1,66,53.6,26,uz,tr,True,False,0,0,False,,False
fact_007,fact,sequential,2,64,2.1,26,uz,tr,True,False,0,0,False,,False
fact_008,fact,sequential,0,60,2.2,12,uz,unknown,True,False,0,0,False,,True
fact_008,fact,sequential,1,91,2.4,14,uz,unknown,True,False,0,0,False,,True
fact_008,fact,sequential,2,77,53.4,14,uz,unknown,True,False,0,0,False,,True
fact_009,fact,sequential,0,103,2.3,33,uz,unknown,True,False,0,0,False,,False
fact_009,fact,sequential,1,96,2.2,33,uz,unknown,True,False,0,0,False,,False
fact_009,fact,sequential,2,96,2.2,8,uz,unknown,True,False,0,0,False,,False
fact_010,fact,sequential,0,126,53.3,37,uz,unknown,True,False,0,1,False,,False
fact_010,fact,sequential,1,130,2.3,37,uz,unknown,True,False,0,1,False,,False
fact_010,fact,sequential,2,131,2.2,38,uz,unknown,True,False,0,1,False,,False
fact_011,fact,sequential,0,73,2.2,6,uz,unknown,True,False,0,0,False,,False
fact_011,fact,sequential,1,94,53.4,6,uz,unknown,True,False,0,0,False,,False
fact_011,fact,sequential,2,91,2.6,6,uz,unknown,True,False,0,0,False,,False
fact_012,fact,sequential,0,73,2.2,20,uz,uz,False,False,0,0,False,,False
fact_012,fact,sequential,1,49,2.3,20,uz,uz,False,False,0,0,False,,False
fact_012,fact,sequential,2,83,53.1,20,uz,uz,False,False,0,0,False,,False
fact_014,fact,sequential,0,228,53.3,5,uz,unknown,True,False,0,0,False,,True
fact_014,fact,sequential,1,122,2.4,5,uz,unknown,True,False,0,0,False,,True
fact_014,fact,sequential,2,106,2.4,5,uz,unknown,True,False,0,0,False,,True
fact_016,fact,sequential,0,123,2.5,47,uz,unknown,True,False,0,1,False,,False
fact_016,fact,sequential,1,223,3.0,47,uz,unknown,True,False,0,1,False,,False
fact_016,fact,sequential,2,179,52.2,95,uz,uz,False,False,0,1,False,,False
fact_017,fact,sequential,0,140,2.4,30,uz,uz,False,False,0,1,False,,False
fact_017,fact,sequential,1,132,2.4,30,uz,uz,False,False,0,1,False,,False
fact_017,fact,sequential,2,131,2.8,29,uz,uz,False,False,0,1,False,,False
fact_018,fact,sequential,0,89,52.1,20,uz,unknown,True,False,0,0,False,,True
fact_018,fact,sequential,1,98,2.2,20,uz,unknown,True,False,0,0,False,,True
fact_018,fact,sequential,2,95,2.2,20,uz,unknown,True,False,0,0,False,,True
fact_019,fact,sequential,0,172,2.7,77,uz,unknown,True,False,0,1,False,,False
fact_019,fact,sequential,1,238,53.6,110,uz,unknown,True,False,0,1,False,,False
fact_019,fact,sequential,2,217,2.6,54,uz,unknown,True,False,0,0,False,,True
fact_020,fact,sequential,0,100,2.9,18,uz,unknown,True,False,0,0,False,,True
fact_020,fact,sequential,1,84,3.0,10,uz,unknown,True,False,0,0,False,,True
fact_020,fact,sequential,2,86,50.4,10,uz,unknown,True,False,0,0,False,,True
fact_021,fact,sequential,0,128,2.5,73,uz,unknown,True,False,0,1,False,,False
fact_021,fact,sequential,1,166,2.5,78,uz,unknown,True,False,0,1,False,,False
fact_021,fact,sequential,2,211,2.7,78,uz,unknown,True,False,0,1,False,,False
fact_022,fact,sequential,0,59,55.8,25,uz,unknown,True,False,0,0,False,,True
fact_022,fact,sequential,1,59,3.0,25,uz,unknown,True,False,0,0,False,,True
fact_022,fact,sequential,2,61,2.2,25,uz,unknown,True,False,0,0,False,,True
fact_023,fact,sequential,0,76,2.4,43,uz,unknown,True,False,0,0,False,,True
fact_023,fact,sequential,1,102,49.0,46,uz,unknown,True,False,0,0,False,,True
fact_023,fact,sequential,2,93,239.5,46,uz,unknown,True,False,0,0,False,,True
fact_026,fact,sequential,2,235,58.5,143,uz,uz,False,False,0,1,False,,False
fact_027,fact,sequential,0,132,64.9,31,uz,uz,False,False,0,0,False,,True
fact_027,fact,sequential,1,104,57.4,31,uz,uz,False,False,0,0,False,,True
fact_027,fact,sequential,2,84,34.3,31,uz,uz,False,False,0,0,False,,True
fact_028,fact,sequential,0,61,24.9,8,uz,unknown,True,False,0,0,False,,True
fact_028,fact,sequential,1,78,23.4,8,uz,unknown,True,False,0,0,False,,True
fact_028,fact,sequential,2,78,23.6,8,uz,unknown,True,False,0,0,False,,True
fact_029,fact,sequential,0,46,23.3,10,uz,unknown,True,False,0,0,False,,True
fact_029,fact,sequential,1,113,23.6,10,uz,unknown,True,False,0,0,False,,True
fact_029,fact,sequential,2,46,23.1,10,uz,unknown,True,False,0,0,False,,True
fact_030,fact,sequential,0,108,23.4,18,uz,unknown,True,False,0,1,False,,False
fact_030,fact,sequential,1,105,23.2,18,uz,unknown,True,False,0,1,False,,False
fact_030,fact,sequential,2,105,23.4,18,uz,unknown,True,False,0,1,False,,False
trans_001,trans,sequential,0,214,24.0,23,en,unknown,True,False,0,0,False,1.0,
trans_001,trans,sequential,1,161,23.9,23,en,unknown,True,False,0,0,False,1.0,
trans_001,trans,sequential,2,47,23.1,23,en,unknown,True,False,0,0,False,1.0,
trans_002,trans,sequential,0,55,23.6,40,en,en,False,False,0,0,False,1.0,
trans_002,trans,sequential,1,131,23.6,40,en,en,False,False,0,0,False,1.0,
trans_002,trans,sequential,2,55,23.3,42,en,en,False,False,0,0,False,0.8034,
trans_003,trans,sequential,0,234,24.0,25,uz,uz,False,False,0,0,False,0.8022,
trans_003,trans,sequential,1,147,23.7,25,uz,uz,False,False,0,0,False,0.8022,
trans_003,trans,sequential,2,78,23.2,25,uz,uz,False,False,0,0,False,0.8022,
trans_004,trans,sequential,0,112,23.4,64,uz,uz,False,False,0,0,False,0.6907,
trans_004,trans,sequential,1,317,24.2,52,uz,uz,False,False,0,0,False,0.8629,
trans_004,trans,sequential,2,290,24.4,52,uz,uz,False,False,0,0,False,0.8629,
trans_005,trans,sequential,0,86,23.4,74,en,en,False,False,0,1,False,0.8652,
trans_005,trans,sequential,1,65,23.1,79,en,en,False,False,0,0,False,0.722,
trans_005,trans,sequential,2,115,23.3,79,en,en,False,False,0,0,False,0.722,
trans_006,trans,sequential,0,123,23.7,80,uz,uz,False,False,0,1,False,0.7694,
trans_006,trans,sequential,1,123,23.2,80,uz,uz,False,False,0,2,False,0.8466,
trans_006,trans,sequential,2,126,23.4,80,uz,uz,False,False,0,1,False,0.9082,
trans_007,trans,sequential,0,89,23.4,57,en,en,False,False,0,0,False,0.7749,
trans_007,trans,sequential,1,51,23.1,54,en,en,False,False,0,0,False,0.6541,
trans_007,trans,sequential,2,236,24.6,53,en,en,False,False,0,0,False,0.7585,
trans_008,trans,sequential,0,104,23.4,43,uz,unknown,True,False,0,0,False,0.8499,
trans_008,trans,sequential,1,94,23.2,50,uz,unknown,True,False,0,1,False,0.7495,
trans_008,trans,sequential,2,117,23.5,43,uz,unknown,True,False,0,0,False,0.8499,
trans_009,trans,sequential,0,79,23.6,54,en,en,False,False,0,0,False,0.8765,
trans_009,trans,sequential,1,75,23.4,55,en,en,False,False,0,0,False,0.8854,
trans_009,trans,sequential,2,77,23.2,55,en,en,False,False,0,0,False,0.8854,
trans_010,trans,sequential,0,316,24.4,58,uz,uz,False,False,0,1,False,0.7273,
trans_010,trans,sequential,1,194,23.7,58,uz,uz,False,False,0,1,False,0.7273,
trans_010,trans,sequential,2,303,23.9,58,uz,uz,False,False,0,1,False,0.7273,
trans_011,trans,sequential,0,129,23.4,32,en,unknown,True,False,0,0,False,1.0,
trans_011,trans,sequential,1,202,23.8,32,en,unknown,True,False,0,0,False,1.0,
trans_011,trans,sequential,2,271,24.1,32,en,unknown,True,False,0,0,False,1.0,
trans_012,trans,sequential,0,69,23.4,29,uz,unknown,True,False,0,1,False,0.8108,
trans_012,trans,sequential,1,209,24.4,34,uz,unknown,True,False,0,1,False,0.7184,
trans_012,trans,sequential,2,106,23.3,29,uz,unknown,True,False,0,1,False,0.8108,
trans_013,trans,sequential,0,512,25.4,31,en,en,False,False,0,0,False,0.4333,
trans_013,trans,sequential,1,213,24.0,26,en,en,False,False,0,0,False,0.4378,
trans_013,trans,sequential,2,233,24.2,27,en,en,False,False,0,0,False,0.439,
trans_014,trans,sequential,0,191,23.7,42,en,uz,True,False,0,0,False,0.5757,
trans_014,trans,sequential,1,127,23.8,22,en,en,False,False,0,0,False,0.6286,
trans_014,trans,sequential,2,110,23.5,143,en,en,False,False,0,0,False,0.5029,
trans_015,trans,sequential,0,207,23.8,427,en,en,False,False,0,1,False,0.3065,
trans_015,trans,sequential,1,354,24.3,828,en,en,False,False,0,1,False,0.2402,
trans_015,trans,sequential,2,367,24.2,831,en,en,False,False,0,1,False,0.207,
trans_016,trans,sequential,0,266,24.7,25,uz,unknown,True,False,0,1,False,0.365,
trans_016,trans,sequential,1,145,23.5,19,uz,unknown,True,False,0,1,False,0.1915,
trans_016,trans,sequential,2,284,24.2,26,uz,unknown,True,False,0,1,False,0.2565,
trans_017,trans,sequential,0,104,23.3,51,en,en,False,False,0,1,False,0.8787,
trans_017,trans,sequential,1,86,23.3,51,en,en,False,False,0,1,False,0.8787,
trans_017,trans,sequential,2,88,23.1,51,en,en,False,False,0,1,False,0.8787,
trans_018,trans,sequential,0,109,23.6,54,uz,unknown,True,False,0,1,False,0.7018,
trans_018,trans,sequential,1,188,23.9,56,uz,unknown,True,False,0,1,False,0.833,
trans_018,trans,sequential,2,147,23.7,52,uz,unknown,True,False,0,1,False,0.6573,
trans_019,trans,sequential,0,80,23.7,62,en,en,False,False,0,0,False,0.8246,
trans_019,trans,sequential,1,189,23.8,62,en,en,False,False,0,0,False,0.8246,
trans_019,trans,sequential,2,126,23.8,63,en,en,False,False,0,0,False,0.6164,
trans_020,trans,sequential,0,130,23.6,44,uz,unknown,True,False,0,0,False,0.5129,
trans_020,trans,sequential,1,85,23.7,45,uz,unknown,True,False,0,1,False,0.4975,
trans_020,trans,sequential,2,129,23.3,44,uz,unknown,True,False,0,0,False,0.5129,
trans_021,trans,sequential,0,64,23.3,36,en,en,False,False,0,0,False,1.0,
trans_021,trans,sequential,1,70,23.0,36,en,en,False,False,0,0,False,1.0,
trans_021,trans,sequential,2,64,23.1,36,en,en,False,False,0,0,False,1.0,
trans_022,trans,sequential,0,320,24.2,24,uz,uz,False,False,0,0,False,1.0,
trans_022,trans,sequential,1,164,23.6,24,uz,uz,False,False,0,0,False,1.0,
trans_022,trans,sequential,2,256,24.1,24,uz,uz,False,False,0,0,False,1.0,
trans_023,trans,sequential,0,100,23.2,94,en,en,False,False,0,0,False,0.8847,
trans_023,trans,sequential,1,120,23.4,94,en,en,False,False,0,0,False,0.8847,
trans_023,trans,sequential,2,105,23.2,94,en,en,False,False,0,0,False,0.8847,
trans_024,trans,sequential,0,115,23.4,78,uz,unknown,True,False,0,1,False,0.8042,
trans_024,trans,sequential,1,266,24.0,78,uz,unknown,True,False,0,1,False,0.7758,
trans_024,trans,sequential,2,282,24.4,78,uz,unknown,True,False,0,1,False,0.8042,
trans_025,trans,sequential,0,73,23.0,29,en,en,False,False,0,0,False,0.4382,
trans_025,trans,sequential,1,73,23.3,29,en,en,False,False,0,0,False,0.4382,
trans_025,trans,sequential,2,73,23.0,29,en,en,False,False,0,0,False,0.4382,
trans_026,trans,sequential,0,126,23.6,62,uz,uz,False,False,0,0,False,0.3807,
trans_026,trans,sequential,1,104,23.1,67,uz,uz,False,False,0,0,False,0.6228,
trans_026,trans,sequential,2,115,23.5,71,uz,uz,False,False,0,0,False,0.4607,
trans_027,trans,sequential,0,96,23.3,58,en,en,False,False,0,0,False,0.4378,
trans_027,trans,sequential,1,89,23.3,70,en,en,False,False,0,0,False,0.6109,
trans_027,trans,sequential,2,94,23.3,51,en,en,False,False,0,0,False,0.6554,
trans_028,trans,sequential,0,96,23.4,32,uz,uz,False,False,0,1,False,0.9762,
trans_028,trans,sequential,1,223,24.2,31,uz,uz,False,False,0,1,False,0.7425,
trans_028,trans,sequential,2,226,23.9,31,uz,uz,False,False,0,1,False,0.7425,
trans_029,trans,sequential,0,82,23.2,63,en,en,False,False,0,0,False,0.7648,
trans_029,trans,sequential,1,76,23.2,63,en,en,False,False,0,0,False,0.7648,
trans_029,trans,sequential,2,93,23.1,63,en,en,False,False,0,0,False,0.7648,
trans_030,trans,sequential,0,88,23.2,62,uz,unknown,True,False,0,0,False,0.6334,
trans_030,trans,sequential,1,85,23.4,56,uz,unknown,True,False,0,0,False,0.7688,
trans_030,trans,sequential,2,91,23.2,56,uz,unknown,True,False,0,0,False,0.7096,
reas_001,reas,sequential,0,180,23.5,28,uz,uz,False,False,0,0,False,,
reas_001,reas,sequential,1,190,23.8,28,uz,uz,False,False,0,0,False,,
reas_001,reas,sequential,2,98,23.2,28,uz,uz,False,False,0,0,False,,
reas_002,reas,sequential,0,165,23.7,30,uz,unknown,True,False,0,1,False,,
reas_002,reas,sequential,1,158,23.5,10,uz,unknown,True,False,0,1,False,,
reas_002,reas,sequential,2,150,23.7,10,uz,unknown,True,False,0,1,False,,
reas_003,reas,sequential,0,126,28.4,28,uz,unknown,True,False,0,1,False,,
reas_003,reas,sequential,1,151,23.3,46,uz,uz,False,False,0,1,False,,
reas_003,reas,sequential,2,147,23.2,46,uz,uz,False,False,0,1,False,,
reas_004,reas,sequential,0,184,23.8,34,uz,unknown,True,False,0,0,False,,
reas_004,reas,sequential,1,155,23.7,34,uz,unknown,True,False,0,0,False,,
reas_004,reas,sequential,2,143,23.4,43,uz,unknown,True,False,0,0,False,,
reas_005,reas,sequential,0,111,23.3,29,uz,uz,False,False,0,1,False,,
reas_005,reas,sequential,1,189,23.5,29,uz,uz,False,False,0,1,False,,
reas_005,reas,sequential,2,182,23.7,29,uz,uz,False,False,0,1,False,,
reas_007,reas,sequential,0,549,25.0,67,uz,unknown,True,False,0,1,False,,
reas_007,reas,sequential,1,440,24.2,97,uz,unknown,True,False,0,1,False,,
reas_023,reas,sequential,2,270,53.1,5,uz,unknown,True,False,0,0,False,,
reas_024,reas,sequential,0,251,51.6,2,uz,unknown,True,False,0,0,False,,
reas_024,reas,sequential,1,295,51.9,2,uz,unknown,True,False,0,0,False,,
reas_024,reas,sequential,2,255,52.2,2,uz,unknown,True,False,0,0,False,,
reas_025,reas,sequential,0,307,52.4,29,uz,uz,False,False,0,1,False,,
reas_025,reas,sequential,1,285,51.8,21,uz,uz,False,False,0,1,False,,
reas_025,reas,sequential,2,318,52.2,29,uz,uz,False,False,0,1,False,,
reas_026,reas,sequential,0,83,51.4,22,uz,uz,False,False,0,1,False,,
reas_026,reas,sequential,1,81,51.1,22,uz,uz,False,False,0,1,False,,
reas_026,reas,sequential,2,81,51.4,22,uz,uz,False,False,0,1,False,,
reas_027,reas,sequential,0,158,51.2,6,uz,unknown,True,False,0,0,False,,
reas_027,reas,sequential,1,188,51.8,6,uz,unknown,True,False,0,0,False,,
reas_027,reas,sequential,2,135,51.5,6,uz,unknown,True,False,0,0,False,,
reas_028,reas,sequential,0,240,51.7,35,uz,unknown,True,False,0,1,False,,
reas_028,reas,sequential,1,264,51.7,35,uz,unknown,True,False,0,1,False,,
reas_028,reas,sequential,2,287,51.6,35,uz,unknown,True,False,0,1,False,,
reas_029,reas,sequential,0,206,51.6,29,uz,uz,False,False,0,0,False,,
reas_029,reas,sequential,1,212,51.8,36,uz,uz,False,False,0,1,False,,
reas_029,reas,sequential,2,226,51.7,36,uz,uz,False,False,0,1,False,,
reas_030,reas,sequential,0,405,52.3,14,uz,uz,False,False,0,0,False,,
reas_030,reas,sequential,1,404,52.1,26,uz,uz,False,False,0,0,False,,
reas_030,reas,sequential,2,268,51.5,32,uz,uz,False,False,0,0,False,,
cult_001,cult,sequential,0,444,52.5,492,uz,uz,False,False,0,1,False,,
cult_001,cult,sequential,1,369,52.3,411,uz,uz,False,False,0,1,False,,
cult_001,cult,sequential,2,484,52.5,567,uz,uz,False,False,0,1,False,,
cult_002,cult,sequential,2,1100,54.7,1473,uz,uz,False,False,0,2,False,,
cult_003,cult,sequential,2,1515,55.9,1951,uz,uz,False,False,0,2,False,,
cult_004,cult,sequential,0,838,54.9,730,uz,uz,False,False,0,3,False,,
cult_004,cult,sequential,1,982,54.7,1162,uz,uz,False,False,0,2,False,,
cult_004,cult,sequential,2,1277,56.2,1563,uz,uz,False,False,0,1,False,,
cult_005,cult,sequential,0,617,53.8,632,uz,uz,False,False,0,1,False,,
cult_005,cult,sequential,1,781,59.1,986,uz,uz,False,False,0,1,False,,
cult_005,cult,sequential,2,557,74.2,613,uz,uz,False,False,0,1,False,,
cult_006,cult,sequential,0,106,71.7,95,uz,unknown,True,False,0,1,False,,
cult_006,cult,sequential,1,106,51.6,95,uz,unknown,True,False,0,1,False,,
cult_006,cult,sequential,2,64,61.3,7,uz,unknown,True,False,0,0,False,,
cult_007,cult,sequential,0,199,71.0,127,uz,uz,False,False,0,1,False,,
cult_007,cult,sequential,2,261,52.0,156,uz,uz,False,False,0,1,False,,
cult_008,cult,sequential,0,200,51.4,181,uz,uz,False,False,0,1,False,,
cult_008,cult,sequential,1,273,52.2,277,uz,uz,False,False,0,1,False,,
cult_008,cult,sequential,2,293,51.8,173,uz,uz,False,False,0,1,False,,
cult_009,cult,sequential,0,1126,55.8,1275,uz,uz,False,False,0,3,False,,
cult_009,cult,sequential,1,1056,55.9,1350,uz,uz,False,False,0,1,False,,
cult_009,cult,sequential,2,944,55.6,962,uz,uz,False,False,0,1,False,,
cult_010,cult,sequential,0,302,53.0,252,uz,uz,False,False,0,1,False,,
cult_010,cult,sequential,1,225,53.0,151,uz,unknown,True,False,0,1,False,,
cult_010,cult,sequential,2,224,52.4,152,uz,uz,False,False,0,1,False,,
cult_011,cult,sequential,0,864,53.6,724,uz,uz,False,False,0,1,False,,
cult_011,cult,sequential,1,296,52.3,203,uz,uz,False,False,0,1,False,,
cult_011,cult,sequential,2,366,52.7,292,uz,uz,False,False,0,1,False,,
cult_012,cult,sequential,0,469,53.5,536,uz,uz,False,False,0,1,False,,
cult_012,cult,sequential,1,573,53.7,670,uz,uz,False,False,0,1,False,,
cult_012,cult,sequential,2,612,154.5,671,uz,uz,False,False,0,1,False,,
cult_013,cult,sequential,0,1097,55.9,1380,uz,uz,False,False,0,1,False,,
cult_013,cult,sequential,1,919,55.2,1184,uz,uz,False,False,0,1,False,,
cult_013,cult,sequential,2,752,54.7,1014,uz,uz,False,False,0,1,False,,
cult_014,cult,sequential,0,1596,56.6,2071,uz,uz,False,False,0,1,False,,
cult_014,cult,sequential,1,1652,57.3,1834,uz,uz,False,False,0,2,False,,
cult_014,cult,sequential,2,1463,57.6,1707,uz,uz,False,False,0,1,False,,
cult_015,cult,sequential,0,835,55.0,1016,uz,uz,False,False,0,1,False,,
cult_015,cult,sequential,1,517,53.5,565,uz,uz,False,False,0,1,False,,
cult_015,cult,sequential,2,587,91.3,703,uz,uz,False,False,0,1,False,,
cult_016,cult,sequential,2,1475,56.3,1676,uz,uz,False,False,0,1,False,,
cult_017,cult,sequential,0,199,52.4,272,uz,uz,False,False,0,1,False,,
cult_017,cult,sequential,1,95,52.1,58,uz,unknown,True,False,0,1,False,,
cult_017,cult,sequential,2,212,52.1,128,uz,unknown,True,False,0,1,False,,
cult_018,cult,sequential,0,118,51.8,96,uz,uz,False,False,0,1,False,,
cult_018,cult,sequential,1,92,148.0,8,uz,unknown,True,False,0,0,False,,
cult_018,cult,sequential,2,157,52.2,96,uz,uz,False,False,0,1,False,,
cult_020,cult,sequential,0,535,99.4,471,uz,uz,False,False,0,1,False,,
cult_020,cult,sequential,1,872,62.3,914,uz,uz,False,False,0,1,False,,
cult_020,cult,sequential,2,818,55.0,948,uz,uz,False,False,0,1,False,,
cult_021,cult,sequential,0,629,54.9,792,uz,uz,False,False,0,1,False,,
cult_021,cult,sequential,1,1124,55.2,1539,uz,uz,False,False,0,3,False,,
cult_021,cult,sequential,2,612,53.7,745,uz,uz,False,False,0,1,False,,
cult_022,cult,sequential,0,1178,55.7,1529,uz,uz,False,False,0,1,False,,
cult_022,cult,sequential,1,1229,56.0,1522,uz,uz,False,False,0,2,False,,
cult_022,cult,sequential,2,1507,56.8,1739,uz,uz,False,False,0,2,False,,
cult_023,cult,sequential,0,226,52.3,294,uz,uz,False,False,0,1,False,,
cult_023,cult,sequential,1,451,53.0,452,uz,uz,False,False,0,1,False,,
cult_023,cult,sequential,2,443,53.3,387,uz,uz,False,False,0,1,False,,
cult_024,cult,sequential,0,260,52.6,137,uz,uz,False,False,0,1,False,,
cult_024,cult,sequential,1,385,53.5,205,uz,uz,False,False,0,1,False,,
cult_024,cult,sequential,2,176,52.8,130,uz,uz,False,False,0,1,False,,
cult_026,cult,sequential,0,154,52.0,61,uz,uz,False,False,0,1,False,,
cult_026,cult,sequential,1,313,53.0,289,uz,uz,False,False,0,1,False,,
cult_026,cult,sequential,2,258,53.0,230,uz,uz,False,False,0,1,False,,
cult_027,cult,sequential,0,2089,59.2,1791,uz,uz,False,False,0,2,False,,
cult_028,cult,sequential,0,391,53.1,224,uz,uz,False,False,0,1,False,,
cult_028,cult,sequential,1,374,52.8,233,uz,uz,False,False,0,1,False,,
cult_028,cult,sequential,2,360,52.7,148,uz,uz,False,False,0,1,False,,
cult_029,cult,sequential,0,757,53.9,720,uz,uz,False,False,0,1,False,,
cult_029,cult,sequential,1,589,53.7,493,uz,uz,False,False,0,1,False,,
cult_029,cult,sequential,2,402,52.8,334,uz,uz,False,False,0,1,False,,
cult_030,cult,sequential,1,968,55.0,1280,uz,uz,False,False,0,3,False,,
cult_030,cult,sequential,2,1566,57.4,1999,uz,uz,False,False,0,3,False,,
fact_013,fact,sequential,0,98,52.7,4,uz,unknown,True,False,0,0,False,,True
fact_013,fact,sequential,1,102,52.0,4,uz,unknown,True,False,0,0,False,,True
fact_013,fact,sequential,2,80,51.7,4,uz,unknown,True,False,0,0,False,,True
fact_015,fact,sequential,0,127,51.7,3,uz,uz,False,False,0,0,False,,False
fact_015,fact,sequential,1,67,51.7,3,uz,uz,False,False,0,0,False,,False
fact_015,fact,sequential,2,92,52.1,3,uz,uz,False,False,0,0,False,,False
fact_024,fact,sequential,0,138,51.7,69,uz,uz,False,False,0,1,False,,False
fact_024,fact,sequential,1,117,51.8,69,uz,uz,False,False,0,1,False,,False
fact_024,fact,sequential,2,112,51.4,39,uz,unknown,True,False,0,0,False,,False
fact_025,fact,sequential,0,233,51.9,15,uz,unknown,True,False,0,0,False,,True
fact_025,fact,sequential,1,337,52.4,210,uz,uz,False,False,0,1,False,,True
fact_025,fact,sequential,2,194,52.3,15,uz,unknown,True,False,0,0,False,,True
fact_026,fact,sequential,0,170,51.9,137,uz,uz,False,False,0,1,False,,False
reas_009,reas,sequential,1,152,52.4,25,uz,unknown,True,False,0,1,False,,
reas_009,reas,sequential,2,145,51.6,25,uz,unknown,True,False,0,1,False,,
reas_010,reas,sequential,0,147,52.5,46,uz,unknown,True,False,0,1,False,,
